Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
1229215001-vega-city,Slim Fit Ribbed lyocell-blend T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, Vega City",TRUE,Size,011,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/34/99/3499e1a90f931efa83a9bd8f8b81ea38461241cd.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1229215001-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f7/fb/f7fbd2da4a8874774b6de071d8f218da57f8f2ea.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1229215001-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6b/b6/6bb6bd4f0126005c0331af186aa97040f18e2507.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1229215001-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f8/b6/f8b6b5e5f5df5d57f614e0a3cc153694c76bc50c.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1229215001-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/d3/5e/d35e37ff1e1af3571cbbefae16b77f3e2d8a27c9.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1229215001-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/3b/cb/3bcbaa2e4123b05e345a333798f548729f171c32.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1258876003-1mg-mall,Oversized Fit Washed printed T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, 1MG Mall",TRUE,Size,011,,,,,,,shopify,5000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/e1/a0/e1a0f47d06bd65d62c142c1eb4b885023544aacb.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1258876003-1mg-mall,,,,,,,,Size,012,,,,,,,shopify,3000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/7f/a9/7fa90b58ce1142170e5316259752df29e6e27016.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1258876003-1mg-mall,,,,,,,,Size,013,,,,,,,shopify,3000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/ec/65/ec65fe4b1d00dc6e7ef6e1e6dda2c9f0f91b5463.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1258876003-1mg-mall,,,,,,,,Size,014,,,,,,,shopify,1000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/41/a0/41a01026e3b18705e01da47e3d1d7ed4204a102a.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1258876003-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/3b/6c/3b6c3e49ae9b6c55893216a845824a7d44ea36fc.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1258876003-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/4d/59/4d59883cba453d6b0b295063f53f0f9093683fc6.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-1mg-mall,Loose Fit T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, 1MG Mall",TRUE,Size,011,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/ec/fc/ecfcfd4d722ba4f26ed1398878430f776d5ed790.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1232194005-1mg-mall,,,,,,,,Size,013,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/77/bd/77bd9ef47352b39ddc0dff7b124463244661f879.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-1mg-mall,,,,,,,,Size,014,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/1d/e4/1de4fac7a05f9cbf1bc6de534499503781ec63da.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/79/92/7992e339ac94882c43b33f59346d94b611562c93.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/94/a5/94a557111108d78b44430d59da5bb585b22a15bc.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-mantri-mall,Loose Fit T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, Mantri Mall",TRUE,Size,011,,,,,,,shopify,2000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/ec/fc/ecfcfd4d722ba4f26ed1398878430f776d5ed790.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1232194005-mantri-mall,,,,,,,,Size,013,,,,,,,shopify,2000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/77/bd/77bd9ef47352b39ddc0dff7b124463244661f879.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/1d/e4/1de4fac7a05f9cbf1bc6de534499503781ec63da.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/79/92/7992e339ac94882c43b33f59346d94b611562c93.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/94/a5/94a557111108d78b44430d59da5bb585b22a15bc.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-vega-city,Loose Fit T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, Vega City",TRUE,Size,011,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/ec/fc/ecfcfd4d722ba4f26ed1398878430f776d5ed790.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1232194005-vega-city,,,,,,,,Size,013,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/77/bd/77bd9ef47352b39ddc0dff7b124463244661f879.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/1d/e4/1de4fac7a05f9cbf1bc6de534499503781ec63da.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/79/92/7992e339ac94882c43b33f59346d94b611562c93.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/94/a5/94a557111108d78b44430d59da5bb585b22a15bc.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-prestige-falcon-city,Loose Fit T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, Prestige Falcon city",TRUE,Size,013,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/ec/fc/ecfcfd4d722ba4f26ed1398878430f776d5ed790.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1232194005-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/77/bd/77bd9ef47352b39ddc0dff7b124463244661f879.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/1d/e4/1de4fac7a05f9cbf1bc6de534499503781ec63da.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/79/92/7992e339ac94882c43b33f59346d94b611562c93.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1232194005-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/94/a5/94a557111108d78b44430d59da5bb585b22a15bc.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-mantri-mall,COOLMAX® Loose Fit T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, Mantri Mall",TRUE,Size,011,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/5f/1c/5f1c57a9b8a74eed5f3b3b42ae4ca42860ad51b4.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0948441025-mantri-mall,,,,,,,,Size,012,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/9a/fc/9afcbc1b20c5eb68d3fd504cb2f29ebd3f57f866.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-mantri-mall,,,,,,,,Size,014,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/10/f9/10f97057bce583d465429a6b27546203b4f55c7e.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/72/9e/729e213e7dd8135d76403f0d75d54c9dd61e1797.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f0/61/f061fa4e89a7cf2b0074fa184ce1e3c609c44300.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/bc/65/bc65478c1b172cd99ad1c3052fd1fe1ad7a7dd64.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-vega-city,COOLMAX® Loose Fit T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, Vega City",TRUE,Size,010,,,,,,,shopify,2000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/5f/1c/5f1c57a9b8a74eed5f3b3b42ae4ca42860ad51b4.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0948441025-vega-city,,,,,,,,Size,011,,,,,,,shopify,2000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/9a/fc/9afcbc1b20c5eb68d3fd504cb2f29ebd3f57f866.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-vega-city,,,,,,,,Size,012,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/10/f9/10f97057bce583d465429a6b27546203b4f55c7e.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/72/9e/729e213e7dd8135d76403f0d75d54c9dd61e1797.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f0/61/f061fa4e89a7cf2b0074fa184ce1e3c609c44300.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/bc/65/bc65478c1b172cd99ad1c3052fd1fe1ad7a7dd64.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-prestige-falcon-city,COOLMAX® Loose Fit T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, Prestige Falcon city",TRUE,Size,010,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/5f/1c/5f1c57a9b8a74eed5f3b3b42ae4ca42860ad51b4.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0948441025-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/9a/fc/9afcbc1b20c5eb68d3fd504cb2f29ebd3f57f866.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/10/f9/10f97057bce583d465429a6b27546203b4f55c7e.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/72/9e/729e213e7dd8135d76403f0d75d54c9dd61e1797.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f0/61/f061fa4e89a7cf2b0074fa184ce1e3c609c44300.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0948441025-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/bc/65/bc65478c1b172cd99ad1c3052fd1fe1ad7a7dd64.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-1mg-mall,Regular Fit Piqué T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, 1MG Mall",TRUE,Size,014,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/06/4b/064becc5e2d01ba6f5de19b11dc1c998f8969c36.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1258804001-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/5c/48/5c4812906da19595a433f4cac0715c53c8a0b7ee.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/58/7e/587e4b56f72c939ead89e09853fcf3c78f3ef554.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/0a/1d/0a1da15f2169c582d890a5b542213355f0a8a861.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/77/ab/77ab26701ea46799f67e45b31ed0a9e9a446da0b.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/5a/f4/5af4cbcb87e0dfc6ab913665283e61ed2058ee7c.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-mantri-mall,Regular Fit Piqué T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, Mantri Mall",TRUE,Size,012,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/06/4b/064becc5e2d01ba6f5de19b11dc1c998f8969c36.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1258804001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/5c/48/5c4812906da19595a433f4cac0715c53c8a0b7ee.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/58/7e/587e4b56f72c939ead89e09853fcf3c78f3ef554.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/0a/1d/0a1da15f2169c582d890a5b542213355f0a8a861.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/77/ab/77ab26701ea46799f67e45b31ed0a9e9a446da0b.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/5a/f4/5af4cbcb87e0dfc6ab913665283e61ed2058ee7c.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-prestige-falcon-city,Regular Fit Piqué T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, Prestige Falcon city",TRUE,Size,012,,,,,,,shopify,4000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/06/4b/064becc5e2d01ba6f5de19b11dc1c998f8969c36.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1258804001-prestige-falcon-city,,,,,,,,Size,013,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/5c/48/5c4812906da19595a433f4cac0715c53c8a0b7ee.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/58/7e/587e4b56f72c939ead89e09853fcf3c78f3ef554.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/0a/1d/0a1da15f2169c582d890a5b542213355f0a8a861.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/77/ab/77ab26701ea46799f67e45b31ed0a9e9a446da0b.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1258804001-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/5a/f4/5af4cbcb87e0dfc6ab913665283e61ed2058ee7c.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-1mg-mall,Regular Fit Piqué T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, 1MG Mall",TRUE,Size,011,,,,,,,shopify,3000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/98/8e/988ed964aa4a2bd82315ac4092861564af19bd9a.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1258804004-1mg-mall,,,,,,,,Size,012,,,,,,,shopify,4000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/17/56/1756ff74a326a1e7eb07b39ad660dc25630cfa0c.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-1mg-mall,,,,,,,,Size,013,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/9b/fb/9bfb480367476918aa8aa458c67a8c84f9127f04.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/05/8b/058b90c1b197690e09ab2dbee2ed6f052a37a303.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/cc/b3/ccb377a408b9a5c2247b8355722426dd43b410bd.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/14/0d/140d027371e730bfc88c6ce6b9089c7798dd0659.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-mantri-mall,Regular Fit Piqué T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, Mantri Mall",TRUE,Size,011,,,,,,,shopify,3000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/98/8e/988ed964aa4a2bd82315ac4092861564af19bd9a.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1258804004-mantri-mall,,,,,,,,Size,012,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/17/56/1756ff74a326a1e7eb07b39ad660dc25630cfa0c.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/9b/fb/9bfb480367476918aa8aa458c67a8c84f9127f04.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/05/8b/058b90c1b197690e09ab2dbee2ed6f052a37a303.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/cc/b3/ccb377a408b9a5c2247b8355722426dd43b410bd.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/14/0d/140d027371e730bfc88c6ce6b9089c7798dd0659.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-vega-city,Regular Fit Piqué T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, Vega City",TRUE,Size,011,,,,,,,shopify,3000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/98/8e/988ed964aa4a2bd82315ac4092861564af19bd9a.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1258804004-vega-city,,,,,,,,Size,014,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/17/56/1756ff74a326a1e7eb07b39ad660dc25630cfa0c.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/9b/fb/9bfb480367476918aa8aa458c67a8c84f9127f04.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/05/8b/058b90c1b197690e09ab2dbee2ed6f052a37a303.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/cc/b3/ccb377a408b9a5c2247b8355722426dd43b410bd.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/14/0d/140d027371e730bfc88c6ce6b9089c7798dd0659.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-prestige-falcon-city,Regular Fit Piqué T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, Prestige Falcon city",TRUE,Size,012,,,,,,,shopify,4000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/98/8e/988ed964aa4a2bd82315ac4092861564af19bd9a.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1258804004-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/17/56/1756ff74a326a1e7eb07b39ad660dc25630cfa0c.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/9b/fb/9bfb480367476918aa8aa458c67a8c84f9127f04.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/05/8b/058b90c1b197690e09ab2dbee2ed6f052a37a303.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/cc/b3/ccb377a408b9a5c2247b8355722426dd43b410bd.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1258804004-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/14/0d/140d027371e730bfc88c6ce6b9089c7798dd0659.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0685816206-1mg-mall,Regular Fit T-shirt,,,T-shirts & Tops,,"T-shirts & Tops, men, 1MG Mall",TRUE,Size,012,,,,,,,shopify,4000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/61/4b/614b9f424a8df8986504bbd0759ef0abd3cd1154.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0685816206-1mg-mall,,,,,,,,Size,013,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/c5/fd/c5fde9cf579c7208f006e8a881756fc818cada3b.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0881698001-mantri-mall,Slim Fit Ribbed vest top,,,T-shirts & Tops,,"T-shirts & Tops, men, Mantri Mall",TRUE,Size,011,,,,,,,shopify,1000.0,deny,manual,599.00,,,,,https://image.hm.com/assets/hm/fe/56/fe567d79e8018ed7d7f594f10eae5bd63b6fd4a2.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0881698001-mantri-mall,,,,,,,,Size,012,,,,,,,shopify,3000.0,deny,manual,599.00,,,,,https://image.hm.com/assets/hm/9b/d6/9bd61c5eb212d975c8ef4edb9c90068f3b8b324d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0881698001-mantri-mall,,,,,,,,Size,013,,,,,,,shopify,2000.0,deny,manual,599.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0881698001-vega-city,Slim Fit Ribbed vest top,,,T-shirts & Tops,,"T-shirts & Tops, men, Vega City",TRUE,Size,013,,,,,,,shopify,2000.0,deny,manual,599.00,,,,,https://image.hm.com/assets/hm/fe/56/fe567d79e8018ed7d7f594f10eae5bd63b6fd4a2.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
